REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year,month
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,2252010,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3262010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4072010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4262010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7282010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9142010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10182010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10222010,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,12082010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5062009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,5042009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,5282009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,8262009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,8312009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,83
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12292009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2012010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,5172010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6022010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,6012006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1182007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3022007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4252007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7242007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9142007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10222007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11082007,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5222008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,6272008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10312008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11092009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10042010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7212006,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2006,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8282006,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2006,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12152006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3022007,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10122007,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10192007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10192007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10292007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10302007,OXYCODONE HCL 10MG TABS,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11092007,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11162007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1282008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3042008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,2012006,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,8.0,5172006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,51
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,2062007,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,4042007,ROXICODONE (OXYCODONE HCL) 30MG TABS,2007,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9132006,HYDROCODONE BIT/ACETA 5MG/325MG USP,2006,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4172008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4282008,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,11052008,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,2052009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,2262009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6112009,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1192010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5042010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6042010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,60
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12162010,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,3062006,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2006,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4242006,VICODIN ES TABLETS 7.5MG HYDROCODONE,2006,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5092006,OXYCODONE AND ACETA 7.5MG / 500MG TA,2006,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,5312006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,53
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,7282006,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2006,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,8112006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,81
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8232006,PERCOCET TABLETS 10MG OXYCODONE HCL/,2006,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,10192006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10202006,ROXICODONE (OXYCODONE HCI);30MG;100,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,12192006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1262007,VICODIN HP TABLETS 10MG HYDROCODONE.,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1312007,VICODIN ES TABLETS 7.5MG HYDROCODONE,2007,13
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5032007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,6062007,OXYCODONE.HCL ER 40MG TABS,2007,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6042007,ZYDONE TABS;10MG HYDROCOD.BIT.& 400M,2007,60
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7202007,OXYCODONE.HCL ER 20MG TABS,2007,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8282007,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9282007,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2007,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11192007,VICODIN ES TABLETS 7.5MG HYDROCODONE,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12052007,OXYCODONE.HCL ER 20MG TABS,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1212008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,4182008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4232008,VICODIN ES TABLETS 7.5MG HYDROCODONE,2008,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4012008,VICODIN HP TABLETS 10MG HYDROCODONE.,2008,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9112008,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1122009,VICODIN ES TABLETS 7.5MG HYDROCODONE,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3262009,VICODIN ES TABLETS 7.5MG HYDROCODONE,2009,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,6032009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10152009,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10222009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,12172009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3192010,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2010,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4092010,VICODIN ES TABLETS 7.5MG HYDROCODONE,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4142010,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4212010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5282010,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6172010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10062010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,7062009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,1072010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,1082010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,1052010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4152010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5132010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1062006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1242006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2222006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6192006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9062006,OXYCODO.HCL 5.35MG/TAB,2006,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10182006,HYDROCODONE BITARTRATE AND ACETA 10M,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11162006,XODOL - HYDROCODONE.BIT 10MG & ACETA,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11172006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3142007,HYDROCODONE BITARTRATE AND ACETA 10M,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9122007,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2007,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11302007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12262007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3052008,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2008,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5202008,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6102008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7012008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8222008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10232008,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11032008,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2092009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4222009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5052009,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8042009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9102009,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,11192009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12282009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,1252010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,5042010,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2010,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5282010,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7142010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,71
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8312010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010,83
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10262010,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6152006,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8082006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1292007,HYDROCODONE BITARTARATE.2.5MG & ACET,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11122007,OXYCODONE.HCL ER 40MG TABS,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12272007,OXYCODONE.HCL ER 80MG TABS,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1042008,OXYCODONE.HCL ER 40MG TABS,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,1162008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3242008,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,6172008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8222008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,6052009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8272009,HYDROCODONE BIT & ACETA 7.5MG/500MG,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10202009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1252010,HYDROCODONE BIT & ACETA 7.5MG/500MG,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2152010,HYDROCODONE BIT & ACETA 7.5MG/500MG,2010,21
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3292010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8142006,PERCOCET TABLETS OXYCODONE HCL 7.5MG,2006,81
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9082006,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2006,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3162007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,4232007,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6202007,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2007,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7242007,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,8152007,OXYCODONE HYDROCHLORIDE 30MG TABLET,2007,81
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9202007,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2007,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,11212007,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12212007,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2262008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,3122008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,31
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4162008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4172008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5222008,OXYCODONE AND ACETA 7.5MG / 500MG TA,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7292008,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2008,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8222008,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8262008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9182008,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,11252008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,12192008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2132009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009,21
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,3092009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5072009,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6112009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,63
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7202009,OXYCODONE HYDROCHLORIDE TABLETS USP,2009,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9082009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009,90
